tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magpsf_corr_ext,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,sigmagap_corr,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,candid_alert,step_id_corr,phase,parent_candid
"ztf",58727.14243059978,"973142434615015004",2,973142434615,20.490404,1,973,2.5207694,18.722883,"","",18.8516,"",0.08265183,"","",0.1125,"",247.7632033,41.1539897,0.9442857,"t17_f5_c3",0.9999989,18.9363,0.1558,723120246,false,false,false,"","bulk_1.0.0",0,983183143515015000
"ztf",58727.14428240014,"973144283515015021",2,973144283515,20.445864,1,973,3.6390333,18.680294,"","",18.4739,"",0.07554885,"","",0.0784,"",247.7631581,41.153948,0.94,"t17_f5_c3",0.99999964,18.3335,0.0882,722120235,false,false,false,"","bulk_1.0.0",0,983183143515015000
"ztf",58727.154351899866,"973154353515015039",1,973154353515,20.682644,1,973,2.2797034,19.66664,"","",19.5234,"",0.12830757,"","",0.1548,"",247.7631941,41.1539501,0.79142857,"t17_f5_c3",0.999934,19.4454,0.1847,722120135,false,false,false,"","bulk_1.0.0",0,983183143515015000
"ztf",58731.13097220007,"977130973515015012",2,977130973515,19.873161,1,977,3.5621238,18.732222,"","",18.727,"",0.07752515,"","",0.1449,"",247.7631942,41.1539586,0.9557143,"t17_f5_c3",0.99999464,18.4643,0.1462,722120235,false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58734.1404281999,"980140423515015023",2,980140423515,20.08568,1,980,3.6164856,18.720703,"","",18.6844,"",0.085931934,"","",0.115,"",247.7631658,41.1539312,0.92142856,"t17_f5_c3",0.9999999,18.664,0.1447,722120235,false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58734.14089119993,"980140894615015007",2,980140894615,19.94426,1,980,2.6712492,18.715517,"","",18.7326,"",0.104952864,"","",0.1248,"",247.7632004,41.1539465,0.89857143,"t17_f5_c3",0.99999964,18.7217,0.1586,723120246,false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58734.164814800024,"980164813515015013",1,980164813515,19.965527,1,980,2.5543816,19.688105,"","",19.3544,"",0.2125169,"","",0.2138,"",247.7631828,41.1538702,0.6042857,"t17_f5_c3",0.9450158,19.4242,0.2925,722120135,false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58734.22023149999,"980220234615015005",1,980220234615,19.5808,1,980,3.38588,19.4382,"","",20.139,"",0.221577,"","",0.5278,"",247.7630738,41.1539995,0.764286,"t17_f5_c3","",19.6418,0.4295,"",false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58737.13752309978,"983137524615015008",1,983137524615,19.9517,1,983,3.17703,20.1224,"","",19.8612,"",0.297131,"","",0.3835,"",247.7632049,41.1540082,0.637143,"t17_f5_c3","",19.7157,0.4308,"",false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58737.16576390015,"983165763515015007",1,983165763515,19.7599,1,983,2.17003,19.837,"","",19.767,"",0.24778,"","",0.3925,"",247.763173,41.1539835,0.834286,"t17_f5_c3","",19.9672,0.6062,"",false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58737.18314810004,"983183143515015015",2,983183143515,19.676159,1,983,3.5312204,18.648363,"","",18.8913,"",0.11491837,"","",0.1813,"",247.7632035,41.1539537,0.95285714,"t17_f5_c3",0.99999964,18.8296,0.2201,722120235,false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58737.183611100074,"983183614615015003",2,983183614615,19.57026,1,983,2.5387352,18.85296,"","",19.0029,"",0.13082078,"","",0.2069,"",247.7632222,41.1539871,0.85142857,"t17_f5_c3",0.9999981,19.1782,0.3126,723120246,false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58741.13394680014,"987133943515015010",1,987133943515,19.7311,1,987,2.4342,20.0746,"","",19.7121,"",0.294333,"","",0.3703,"",247.7632398,41.1539144,0.628571,"t17_f5_c3","",19.592,0.426,"",false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58743.12466439977,"989124664615015006",1,989124664615,20.3655,1,989,3.26746,20.0816,"","",20.9021,"",0.215417,"","",0.6949,"",247.7631742,41.1539893,0.731429,"t17_f5_c3","",20.5819,0.6651,"",false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58744.12495370023,"990124953515015020",2,990124953515,20.437887,1,990,3.6145036,18.797625,"","",18.7894,"",0.08204282,"","",0.113,"",247.7631761,41.1539763,0.9614286,"t17_f5_c3",0.9999995,18.7106,0.1348,722120235,false,false,false,"","bulk_1.0.0",0,990137973515015000
"ztf",58744.13797450019,"990137973515015027",1,990137973515,20.599716,1,990,2.2386072,19.949762,"","",19.9676,"",0.17535341,"","",0.2524,"",247.7631647,41.1539563,0.7057143,"t17_f5_c3",0.996796,20.1432,0.3804,722120135,false,false,false,"","bulk_1.0.0",0,1007116353515015000
"ztf",58749.115879599936,"995115873515015018",2,995115873515,20.11046,1,995,3.596563,18.886078,"","",18.8051,"",0.08649021,"","",0.1294,"",247.7631828,41.1539457,0.97,"t17_f5_c3",0.9999995,18.6825,0.1485,722120235,false,false,false,"","bulk_1.0.0",0,1007116353515015000
"ztf",58761.11635420006,"1007116353515015023",2,1007116353515,20.200752,1,1007,3.7274776,19.682106,"","",19.8848,"",0.17670983,"","",0.3516,"",247.7631284,41.1539551,0.6842857,"t17_f5_c3",0.9999235,20.0062,0.506,722120235,true,false,false,"","bulk_1.0.0",0,0
