tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magpsf_corr_ext,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,sigmagap_corr,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,candid_alert,step_id_corr,phase,parent_candid
"ztf",58914.51902779983,"1160519024215015014",2,1160519024215,20.696087,1,1160,0.60113806,17.895863,15.827973,"",17.945,"",0.11961958,100,0.017809294,0.0434,"",228.9327497,19.2577197,0.54714286,"t17_f5_c3",0.9362892,17.8993,0.0494,582120242,false,true,false,"","bulk_1.0.0",0,1185441594215010000
"ztf",58936.462812500075,"1182462814215010019",1,1182462814215,20.7468,-1,1182,0.424005,18.2985,16.230701,"",18.3003,"",0.148091,0.01375545,0.02205002,0.0531,"",228.9325869,19.2579528,0.778571,"t17_f5_c3","",18.2729,0.0619,"",false,true,false,"","bulk_1.0.0",0,1211401354215015000
"ztf",58939.4415972,"1185441594215010009",1,1185441594215,19.54064,-1,1185,0.15473552,18.660456,16.185812,"",18.6701,"",0.16460943,0.0032400328,0.016849887,0.1787,"",228.9326553,19.2578247,0.89857143,"t17_f5_c3",0.9985373,18.8118,0.2554,582120142,false,true,false,"","bulk_1.0.0",0,1211401354215015000
"ztf",58943.41949070012,"1189419494215010012",1,1189419494215,19.9085,-1,1189,0.287865,18.7025,16.181599,"",18.5222,"",0.12294,100,0.012059594,0.1126,"",228.9325907,19.2578827,0.788571,"t17_f5_c3","",18.4729,0.1352,"",false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58943.46392360004,"1189463924215010021",2,1189463924215,20.0081,-1,1189,0.309711,18.2113,16.155228,"",18.2569,"",0.122876,100,0.018494321,0.0785,"",228.9325839,19.2578812,0.905714,"t17_f5_c3","",18.2282,0.0953,"",false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58944.43754629977,"1190437544215010010",1,1190437544215,19.576,-1,1190,0.112549,18.2025,16.24575,"",18.1248,"",0.102636,100,0.016927773,0.0942,"",228.9326555,19.2578906,0.958571,"t17_f5_c3","",18.2204,0.1301,"",false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58954.39641200006,"1200396414215015012",1,1200396414215,20.38804,1,1200,0.2951749,17.585896,15.837874,"",17.6514,"",0.083041355,0.011467004,0.016599149,0.0339,"",228.9327035,19.2577866,0.95428574,"t17_f5_c3",0.99999,17.6754,0.0411,582120142,false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58962.37457180023,"1208374574215015008",1,1208374574215,20.635475,1,1208,0.20561117,18.118505,15.925458,"",18.1563,"",0.087091684,100,0.011554671,0.0504,"",228.9327052,19.2578145,0.8914286,"t17_f5_c3",0.99987257,18.1744,0.0608,582120142,false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58963.372569399886,"1209372564215010014",1,1209372564215,20.6496,-1,1209,0.24402,18.3597,16.221876,"",18.1778,"",0.14195,0.010022671,0.019815559,0.0488,"",228.9326016,19.2578661,0.847143,"t17_f5_c3","",18.1568,0.0575,"",false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58963.42479170021,"1209424794215010014",1,1209424794215,20.5851,-1,1209,0.107622,18.1933,16.247274,"",18.1179,"",0.10318,100,0.01718641,0.0469,"",228.9326402,19.2578623,0.875714,"t17_f5_c3","",18.0965,0.0554,"",false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58964.357511600014,"1210357514215010014",1,1210357514215,20.650665,-1,1210,0.22319521,18.647367,16.18716,"",18.425,"",0.124765664,100,0.012942319,0.059,"",228.9326961,19.2578062,0.81857145,"t17_f5_c3",0.9999486,18.369,0.0677,582120142,false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58964.357511600014,"1210357514215010015",1,1210357514215,20.6507,-1,1210,0.133871,18.4457,16.210396,"",18.353,"",0.074592,100,0.009518544,0.0564,"",228.9326878,19.2579009,0.898571,"t17_f5_c3","",18.3787,0.0692,"",false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58964.40496530011,"1210404964215010011",2,1210404964215,20.6693,-1,1210,0.157347,18.1071,16.171816,"",18.0277,"",0.11285,100,0.018984001,0.0449,"",228.9326339,19.2578904,0.748571,"t17_f5_c3","",18.0207,0.0538,"",false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58965.40135420021,"1211401354215015028",1,1211401354215,20.853807,1,1211,0.20882869,17.261845,15.764903,"",17.2762,"",0.047286477,0.0039946022,0.011911333,0.022,"",228.9327134,19.2578188,0.8842857,"t17_f5_c3",0.9994921,17.2668,0.0251,582120142,false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58967.29115739977,"1213291154215010017",1,1213291154215,20.5581,-1,1213,0.289508,18.2112,16.244322,"",18.3521,"",0.096633,100,0.015789693,0.0597,"",228.9327302,19.2579264,0.888571,"t17_f5_c3","",18.3527,0.0721,"",false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58967.35969909979,"1213359694215015010",2,1213359694215,20.472475,1,1213,0.42178494,17.85445,15.821707,"",17.948,"",0.13339344,0.010247176,0.02051338,0.0465,"",228.9327435,19.2577739,0.82285714,"t17_f5_c3",0.9997998,18.0012,0.0586,582120242,false,true,false,"","bulk_1.0.0",0,1216395064215015000
"ztf",58970.39506939985,"1216395064215015006",2,1216395064215,20.607502,1,1216,0.41739342,17.846823,15.820531,"",17.8481,"",0.09090611,100,0.014062945,0.0395,"",228.9327741,19.2578026,0.9014286,"t17_f5_c3",0.9722036,17.8313,0.0462,582120242,false,true,false,"","bulk_1.0.0",0,1217419234215015000
"ztf",58971.41923609981,"1217419234215015009",1,1217419234215,20.502663,1,1217,0.2522487,17.744926,15.867854,"",17.7862,"",0.06425315,100,0.01140422,0.0374,"",228.9327452,19.2578507,0.95428574,"t17_f5_c3",0.99999964,17.7426,0.0429,582120142,false,true,false,"","bulk_1.0.0",0,1227294944215015000
"ztf",58974.283472199924,"1220283474215010010",2,1220283474215,19.7552,-1,1220,0.2461,18.1542,16.16409,"",17.9968,"",0.180378,0.015457987,0.028849557,0.0898,"",228.9326259,19.2579248,0.425714,"t17_f5_c3","",17.9818,0.1123,"",false,true,false,"","bulk_1.0.0",0,1227294944215015000
"ztf",58975.380659699906,"1221380654215015012",2,1221380654215,19.289297,1,1221,0.33269158,18.1646,15.864008,"",18.4005,"",0.11267168,100,0.013538731,0.1586,"",228.9326796,19.2577811,0.8914286,"t17_f5_c3",0.9997151,18.4199,0.2053,582120242,false,true,false,"","bulk_1.0.0",0,1227294944215015000
"ztf",58979.3157060002,"1225315704215010013",2,1225315704215,19.9051,-1,1225,0.192773,18.4874,16.11914,"",18.6578,"",0.211532,0.004914794,0.023882102,0.1417,"",228.9326385,19.2579159,0.374286,"t17_f5_c3","",18.616,0.1719,"",false,true,false,"","bulk_1.0.0",0,1227294944215015000
"ztf",58980.40192130022,"1226401924215010017",1,1226401924215,19.777754,-1,1226,0.22407144,18.296087,16.23106,"",18.3136,"",0.09395829,100,0.014025696,0.0914,"",228.9326758,19.2578014,0.9657143,"t17_f5_c3",0.9999948,18.2772,0.1112,582120142,false,true,false,"","bulk_1.0.0",0,1227294944215015000
"ztf",58981.28990740003,"1227289904215010017",2,1227289904215,20.2083,-1,1227,0.116596,18.3986,16.129639,"",18.5101,"",0.091293,100,0.0112941405,0.0743,"",228.9326417,19.2578761,0.931429,"t17_f5_c3","",18.5446,0.0934,"",false,true,false,"","bulk_1.0.0",0,1227294944215015000
"ztf",58981.29494210007,"1227294944215015010",1,1227294944215,20.479288,1,1227,0.30588764,18.66764,15.9842,"",18.7554,"",0.13861115,100,0.011706356,0.0809,"",228.932723,19.2577933,0.91,"t17_f5_c3",0.99986815,18.7779,0.0981,582120142,false,true,false,"","bulk_1.0.0",0,1240269714215015000
"ztf",58985.311747699976,"1231311744215015018",1,1231311744215,20.6083,1,1231,0.41999474,17.813211,15.879665,"",17.9564,"",0.08166093,0.0058096335,0.01375928,0.041,"",228.9327442,19.2577683,0.92285717,"t17_f5_c3",0.999698,17.9518,0.0482,582120142,false,true,false,"","bulk_1.0.0",0,1240269714215015000
"ztf",58991.269571799785,"1237269574215010010",2,1237269574215,20.520815,-1,1237,0.40254813,18.207212,16.155846,"",18.2482,"",0.107856385,100,0.016304173,0.0559,"",228.9326139,19.2577789,0.80285716,"t17_f5_c3",0.99775124,18.2568,0.0682,582120242,false,true,false,"","bulk_1.0.0",0,1240269714215015000
"ztf",58994.26971059991,"1240269714215015021",1,1240269714215,20.828358,1,1240,0.20564319,17.644873,15.849409,"",17.6557,"",0.06291721,100,0.012038828,0.0302,"",228.9327229,19.2578292,0.9085714,"t17_f5_c3",0.9991132,17.645,0.0348,582120142,true,true,false,"","bulk_1.0.0",0,0
"ztf",59012.25398149993,"1258253984215010013",2,1258253984215,20.7648,-1,1258,0.243857,18.0827,16.175974,"",18.0994,"",0.207125,0.025945056,0.035771877,0.0445,"",228.9326053,19.2578999,0.472857,"t17_f5_c3","",18.0781,0.0523,"",false,true,false,"","bulk_1.0.0",0,1280195524215015000
"ztf",59019.2551851999,"1265255184215010013",1,1265255184215,20.7659,-1,1265,0.268761,18.1416,16.25613,"",18.0789,"",0.103106,0.004303711,0.018159179,0.0408,"",228.9326149,19.2579159,0.88,"t17_f5_c3","",18.0822,0.0487,"",false,true,false,"","bulk_1.0.0",0,1289252064215015000
"ztf",59022.232175900135,"1268232174215010015",2,1268232174215,20.7957,-1,1268,0.377615,18.4148,16.127651,"",18.3148,"",0.141835,100,0.017255347,0.0523,"",228.9325706,19.2579076,0.678571,"t17_f5_c3","",18.3201,0.0625,"",false,true,false,"","bulk_1.0.0",0,1289252064215015000
"ztf",59025.19086810015,"1271190864215015002",2,1271190864215,19.663,1,1271,0.420905,17.9506,15.83595,"",17.9277,"",0.247945,0.03043098,0.035358645,0.0927,"",228.9327504,19.257779,0.475714,"t17_f5_c3","",17.9136,0.1152,"",false,true,false,"","bulk_1.0.0",0,1289252064215015000
"ztf",59028.21358799981,"1274213584215010016",2,1274213584215,19.7835,-1,1274,0.436087,18.0694,16.178288,"",18.3111,"",0.183988,0.020738915,0.032236222,0.1098,"",228.9325551,19.2579193,0.475714,"t17_f5_c3","",18.5128,0.1671,"",false,true,false,"","bulk_1.0.0",0,1289252064215015000
"ztf",59031.189351900015,"1277189354215010007",1,1277189354215,19.3995,-1,1277,0.236352,18.3346,16.225428,"",18.2308,"",0.13386,0.008601035,0.019185867,0.1366,"",228.9326781,19.2579308,0.94,"t17_f5_c3","",18.2925,0.1843,"",false,true,false,"","bulk_1.0.0",0,1289252064215015000
"ztf",59034.19552080007,"1280195524215015004",1,1280195524215,19.35793,1,1280,0.13474435,17.909113,15.895242,"",17.873,"",0.11049795,0.011784082,0.017290428,0.0976,"",228.9326951,19.2578331,0.92,"t17_f5_c3",0.9999616,17.8711,0.1239,582120142,false,true,false,"","bulk_1.0.0",0,1289252064215015000
"ztf",59034.33335650014,"1280333354215010010",2,1280333354215,19.3026,-1,1280,0.333198,18.1114,16.171093,"",18.0479,"",0.175053,0.016066879,0.029312074,0.1258,"",228.9325785,19.257876,0.688571,"t17_f5_c3","",17.9103,0.1413,"",false,true,false,"","bulk_1.0.0",0,1289252064215015000
"ztf",59040.19758100016,"1286197584215010015",2,1286197584215,20.4928,-1,1286,0.154056,18.0857,16.175457,"",18.0803,"",0.110525,100,0.019026706,0.048,"",228.9326459,19.2579089,0.745714,"t17_f5_c3","",18.0659,0.0574,"",false,true,false,"","bulk_1.0.0",0,1289252064215015000
"ztf",59043.21177079994,"1289211774215015010",1,1289211774215,20.677208,1,1289,0.5330043,18.421043,15.961066,"",18.7002,"",0.13269277,0.0029686699,0.013767547,0.0813,"",228.9327054,19.2577174,0.49571428,"t17_f5_c3",0.9226078,18.6846,0.0956,582120142,false,true,false,"","bulk_1.0.0",0,1289252064215015000
"ztf",59043.25206020009,"1289252064215015011",2,1289252064215,20.456427,1,1289,0.60144114,17.729359,15.801508,"",17.7471,"",0.07867165,100,0.013325324,0.0397,"",228.932804,19.2577546,0.8242857,"t17_f5_c3",0.99976104,17.7658,0.0485,582120242,false,true,false,"","bulk_1.0.0",0,1298312144215015000
"ztf",59052.31214120006,"1298312144215015035",1,1298312144215,20.359144,1,1298,0.5060115,17.383154,15.794208,"",17.3946,"",0.0600952,0.007779597,0.013907885,0.0301,"",228.9327754,19.2577661,0.9285714,"t17_f5_c3",0.9994022,17.3872,0.0359,582120142,false,true,false,"","bulk_1.0.0",0,1308190204215015000
"ztf",59062.19020830002,"1308190204215015008",1,1308190204215,19.773703,1,1308,0.32766968,17.14563,15.734436,"",17.1603,"",0.04461199,0.0053705345,0.012161137,0.0398,"",228.932746,19.2578019,0.94714284,"t17_f5_c3",0.99996364,17.1201,0.0482,582120142,true,true,false,"","bulk_1.0.0",0,0
"ztf",59188.55159719987,"1434551594215015003",2,1434551594215,19.5294,1,1434,0.358104,19.1009,15.94214,"",19.133,"",0.268645,100,0.014644495,0.2555,"",228.9326988,19.2577759,0.507143,"t17_f5_c3","",19.0618,0.3027,"",false,true,false,"","bulk_1.0.0",0,1439553614215015000
"ztf",59188.556330999825,"1434556334215015008",2,1434556334215,19.4873,1,1434,0.285397,17.7529,15.805459,"",17.7224,"",0.13408,0.0138201965,0.022304267,0.0713,"",228.9325977,19.2578483,0.824286,"t17_f5_c3","",17.6782,0.0864,"",false,true,false,"","bulk_1.0.0",0,1439553614215015000
"ztf",59193.553611100186,"1439553614215015004",2,1439553614215,19.918856,1,1439,0.5797353,18.192232,15.867291,"",18.2676,"",0.11090318,100,0.013030703,0.0845,"",228.9328436,19.2578281,0.93714285,"t17_f5_c3",0.99915195,18.3556,0.1137,582120242,false,true,false,"","bulk_1.0.0",0,1441553934215015000
"ztf",59193.567743100226,"1439567744215010016",2,1439567744215,19.4524,-1,1439,0.455592,18.3921,16.130445,"",18.5021,"",0.127428,100,0.015870968,0.1455,"",228.932542,19.2578759,0.952857,"t17_f5_c3","",18.4174,0.1708,"",false,true,false,"","bulk_1.0.0",0,1441553934215015000
"ztf",59195.553935199976,"1441553934215015004",2,1441553934215,18.628069,1,1441,0.54751706,17.707071,15.7977,"",17.9585,"",0.112759694,0.008676091,0.019426987,0.1179,"",228.9327517,19.2577373,0.7814286,"t17_f5_c3",0.98559594,17.9559,0.1486,582120242,false,true,false,"","bulk_1.0.0",0,1470546154215010000
"ztf",59195.55870370008,"1441558704215015007",2,1441558704215,19.434189,1,1441,0.4986842,17.994804,15.842145,"",17.905,"",0.12950024,100,0.017832283,0.0768,"",228.93272,19.2577311,0.9014286,"t17_f5_c3",0.99976355,17.9551,0.1004,582120242,false,true,false,"","bulk_1.0.0",0,1470546154215010000
"ztf",59215.55636569997,"1461556364215010008",2,1461556364215,19.306356,-1,1461,0.88165575,18.565308,16.110687,"",18.5008,"",0.13582186,100,0.014161892,0.127,"",228.9329037,19.257748,0.82714283,"t17_f5_c3",0.96408325,18.4494,0.1531,582120242,false,true,false,"","bulk_1.0.0",0,1470546154215010000
"ztf",59215.57528939983,"1461575284215015003",1,1461575284215,18.8478,1,1461,0.66854,18.2128,15.937507,"",18.1664,"",0.125103,0.007981215,0.015386886,0.1194,"",228.9328436,19.2577654,0.777143,"t17_f5_c3","",18.078,0.1398,"",false,true,false,"","bulk_1.0.0",0,1470546154215010000
"ztf",59217.49002309982,"1463490024215010012",2,1463490024215,19.6963,-1,1463,0.256228,18.4735,16.120722,"",18.7258,"",0.210104,0.00558259,0.024061536,0.164,"",228.9326099,19.2579031,0.591429,"t17_f5_c3","",18.8617,0.235,"",false,true,false,"","bulk_1.0.0",0,1470546154215010000
"ztf",59217.545289400034,"1463545284215010008",1,1463545284215,19.5772,-1,1463,0.288737,18.5002,16.203634,"",18.4525,"",0.107794,100,0.013000734,0.1394,"",228.9325888,19.2578548,0.941429,"t17_f5_c3","",18.5532,0.1939,"",false,true,false,"","bulk_1.0.0",0,1470546154215010000
"ztf",59221.50501159998,"1467505014215010011",1,1467505014215,19.9081,-1,1467,0.181936,18.5744,16.195017,"",18.6348,"",0.126133,100,0.014095347,0.1203,"",228.9326258,19.2578905,0.931429,"t17_f5_c3","",18.7006,0.1601,"",false,true,false,"","bulk_1.0.0",0,1470546154215010000
"ztf",59224.49945600005,"1470499454215010013",2,1470499454215,19.82112,-1,1470,0.26258084,18.163,16.162687,"",18.1569,"",0.09834669,100,0.015582413,0.0648,"",228.9327521,19.2578975,0.9,"t17_f5_c3",0.9999728,18.1203,0.0777,582120242,false,true,false,"","bulk_1.0.0",0,1470546154215010000
"ztf",59224.546157400124,"1470546154215010018",1,1470546154215,20.281902,-1,1470,0.21613534,18.268988,16.235165,"",18.1994,"",0.09496099,100,0.014588679,0.0529,"",228.9326644,19.2578044,0.9442857,"t17_f5_c3",0.99999905,18.1674,0.0625,582120142,false,true,false,"","bulk_1.0.0",0,1475539904215010000
"ztf",59227.54491900001,"1473544914215010013",2,1473544914215,20.1957,-1,1473,0.489514,18.9627,16.07653,"",18.6093,"",0.167247,100,0.011719003,0.0948,"",228.9325924,19.2579911,0.671429,"t17_f5_c3","",18.5893,0.1146,"",false,true,false,"","bulk_1.0.0",0,1475539904215010000
"ztf",59229.53990740003,"1475539904215010019",2,1475539904215,19.860556,-1,1475,0.50447035,18.083677,16.175806,"",18.1106,"",0.07188643,100,0.0124021815,0.054,"",228.9326433,19.2577372,0.8642857,"t17_f5_c3",0.9998932,18.1216,0.0669,582120242,false,true,false,"","bulk_1.0.0",0,1475548474215010000
"ztf",59229.548472200055,"1475548474215010020",1,1475548474215,20.046555,-1,1475,0.20913224,18.591972,16.193071,"",18.6466,"",0.09232131,100,0.010133083,0.0767,"",228.9327099,19.2578161,0.85,"t17_f5_c3",0.9971905,18.5969,0.0888,582120142,true,true,false,"","bulk_1.0.0",0,0
"ztf",59231.5379745001,"1477537974215010015",2,1477537974215,20.2638,-1,1477,0.136618,18.4061,16.128716,"",18.4505,"",0.104974,100,0.0128862895,0.0724,"",228.9326386,19.2578639,0.958571,"t17_f5_c3","",18.4564,0.089,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59231.55501159979,"1477555014215010010",1,1477555014215,20.564,-1,1477,0.134392,18.4826,16.205776,"",18.6475,"",0.173444,0.013043456,0.021302465,0.0744,"",228.9326778,19.2579012,0.642857,"t17_f5_c3","",18.5918,0.0854,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59248.49563660007,"1494495634215015005",1,1494495634215,19.969746,1,1494,0.14372525,17.176777,15.742839,"",17.2208,"",0.06355546,0.012920335,0.016965926,0.0329,"",228.9327028,19.2578353,0.95285714,"t17_f5_c3",0.9999243,17.2266,0.0409,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59250.48281250009,"1496482814215010013",1,1496482814215,20.236456,-1,1496,0.08173333,18.203625,16.245564,"",18.1911,"",0.12120073,0.009663748,0.019965539,0.0605,"",228.9326789,19.2578418,0.8814286,"t17_f5_c3",0.99996555,18.1872,0.0745,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59252.52694439981,"1498526944215010015",1,1498526944215,20.7577,-1,1498,0.179051,18.6826,16.183569,"",18.6476,"",0.145135,100,0.01452647,0.0714,"",228.9326278,19.2578907,0.692857,"t17_f5_c3","",18.6027,0.0822,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59254.42993059987,"1500429934215010019",2,1500429934215,18.0964,-1,1500,0.117698,17.4299,16.342737,"",17.5653,"",0.203629,0.069082186,0.074812554,0.242,"",228.9326448,19.2578631,0.718571,"t17_f5_c3","",17.6074,0.3216,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59270.49825230008,"1516498254215010021",2,1516498254215,19.6767,-1,1516,0.245698,18.2733,16.146196,"",18.3815,"",0.09229,100,0.013011063,0.094,"",228.9326367,19.2579319,0.957143,"t17_f5_c3","",18.3582,0.1154,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59272.42466440005,"1518424664215015007",1,1518424664215,19.045685,1,1518,0.25518122,18.129442,15.926903,"",18.2018,"",0.12425294,0.009865816,0.016341455,0.1463,"",228.9327425,19.2578326,0.92142856,"t17_f5_c3",0.9980633,18.1586,0.1792,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59274.423472200055,"1520423474215015008",2,1520423474215,19.117826,1,1520,0.7253747,17.781006,15.810084,"",17.7393,"",0.087893106,100,0.014308241,0.0702,"",228.9327337,19.2576775,0.81285715,"t17_f5_c3",0.9973998,17.7071,0.086,582120242,true,true,false,"","correction_0.0.1",0,""
"ztf",59274.461886600126,"1520461884215010011",1,1520461884215,19.148,-1,1520,0.492359,18.7618,16.175951,"",18.7119,"",0.151164,100,0.013967181,0.1791,"",228.9325543,19.2579442,0.865714,"t17_f5_c3","",18.6662,0.2184,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59280.443993099965,"1526443994215015015",2,1526443994215,20.206503,1,1526,0.22115779,18.51473,15.900579,"",18.6936,"",0.12968996,100,0.011674709,0.1,"",228.932696,19.2578141,0.7885714,"t17_f5_c3",0.9972617,18.7147,0.1245,582120242,true,true,false,"","correction_0.0.1",0,""
"ztf",59291.499328699894,"1537499324215015011",1,1537499324215,20.645432,1,1537,0.22146247,17.860518,15.887493,"",17.8413,"",0.07641305,100,0.012415311,0.038,"",228.9327363,19.2578502,0.79571426,"t17_f5_c3",0.9997922,17.8418,0.0448,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59295.3205093001,"1541320504215015010",1,1541320504215,19.63551,1,1541,0.35337934,18.567204,15.975348,"",18.5903,"",0.10924159,100,0.0100379735,0.12,"",228.9327635,19.2578115,0.94857144,"t17_f5_c3",0.9998559,18.6052,0.1517,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59295.4050925998,"1541405094215010015",2,1541405094215,20.2619,-1,1541,0.287621,18.8238,16.086964,"",18.8144,"",0.171479,100,0.013787219,0.1073,"",228.9326575,19.2579556,0.795714,"t17_f5_c3","",18.7826,0.1278,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59297.3506018999,"1543350604215010015",1,1543350604215,19.636595,-1,1543,0.11786513,18.250683,16.238005,"",18.1417,"",0.10583267,100,0.016578618,0.0791,"",228.9326918,19.2578357,0.9514286,"t17_f5_c3",0.9999916,18.1749,0.1025,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59297.40447920002,"1543404474215010016",2,1543404474215,20.032072,-1,1543,0.23364031,18.214796,16.154703,"",18.1303,"",0.09140581,100,0.013706815,0.0678,"",228.932645,19.2578167,0.96428573,"t17_f5_c3",0.9999739,18.1095,0.0828,582120242,true,true,false,"","correction_0.0.1",0,""
"ztf",59300.41056710016,"1546410564215015006",2,1546410564215,19.26838,1,1546,0.34706005,18.231823,15.871869,"",18.1995,"",0.12132529,100,0.013802886,0.115,"",228.932684,19.2577772,0.9285714,"t17_f5_c3",0.99568033,18.0663,0.1289,582120242,true,true,false,"","correction_0.0.1",0,""
"ztf",59307.3835880002,"1553383584215010009",1,1553383584215,20.3833,-1,1553,0.155139,18.2003,16.246113,"",18.1561,"",0.113587,0.006861267,0.018778186,0.0572,"",228.9326261,19.2578582,0.855714,"t17_f5_c3","",18.1074,0.0674,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59309.38221060019,"1555382214215010013",2,1555382214215,20.3923,-1,1555,0.329295,18.2179,16.154238,"",18.1865,"",0.086703,100,0.0129589485,0.0537,"",228.9326594,19.2579664,0.964286,"t17_f5_c3","",18.2015,0.066,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59313.47672449984,"1559476724215015022",1,1559476724215,20.403156,1,1559,0.08421133,17.403454,15.798872,"",17.4632,"",0.062671885,0.008387219,0.014296834,0.0311,"",228.9326973,19.257855,0.96,"t17_f5_c3",0.9999985,17.4694,0.0372,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59315.32666670019,"1561326664215015014",1,1561326664215,20.736921,1,1561,0.1411071,17.779057,15.873835,"",17.8123,"",0.062222846,100,0.010761207,0.0371,"",228.9327153,19.2578739,0.8442857,"t17_f5_c3",0.99773234,17.7761,0.0422,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59322.30873840023,"1568308734215010011",2,1568308734215,20.374,-1,1568,0.375776,18.1953,16.157658,"",18.123,"",0.093299,100,0.014283024,0.0544,"",228.9325997,19.2577989,0.925714,"t17_f5_c3","",18.1343,0.0671,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59322.3541898001,"1568354184215010007",1,1568354184215,20.677017,-1,1568,0.09671784,18.255909,16.237188,"",18.1494,"",0.084171526,100,0.013112236,0.0459,"",228.9326574,19.2578406,0.9085714,"t17_f5_c3",0.9999943,18.1524,0.0552,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59324.378923600074,"1570378924215015013",1,1570378924215,20.513876,1,1570,0.1843077,17.152054,15.736184,"",17.2294,"",0.057070844,0.010978254,0.015490528,0.0227,"",228.932715,19.2578336,0.8842857,"t17_f5_c3",1,17.2253,0.0267,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59334.237719899975,"1580237714215010013",1,1580237714215,20.6121,-1,1580,0.163151,18.1131,16.261229,"",18.0334,"",0.125759,0.014412556,0.022844957,0.0457,"",228.9326422,19.25783,0.768571,"t17_f5_c3","",18.0218,0.0547,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59336.288935199846,"1582288934215010022",1,1582288934215,20.678177,-1,1582,0.19770806,18.497526,16.203957,"",18.5377,"",0.08335149,100,0.010080579,0.0605,"",228.9327212,19.2578914,0.92285717,"t17_f5_c3",0.99999213,18.5001,0.0691,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59336.288935199846,"1582288934215030022",1,1582288934215,20.6782,-1,1582,0.197708,18.4975,16.20396,"",18.5377,"",0.083351,100,0.010080798,0.0605,"",228.9327212,19.2578914,0.922857,"t17_f5_c3","",18.5001,0.0691,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59339.37355320016,"1585373554215010014",1,1585373554215,20.7736,-1,1585,0.129345,18.6737,16.184465,"",18.6868,"",0.146985,100,0.014844949,0.0752,"",228.9326361,19.2578593,0.622857,"t17_f5_c3","",18.7258,0.0932,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59343.28115739999,"1589281154215010014",1,1589281154215,20.7117,-1,1589,0.322258,19.2582,16.13975,"",19.0175,"",0.270829,100,0.015321996,0.1048,"",228.9326378,19.2579481,0.442857,"t17_f5_c3","",18.9498,0.1178,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59345.37938660011,"1591379384215015011",1,1591379384215,20.629831,1,1591,0.2713853,18.047192,15.915723,"",18.1886,"",0.08897319,100,0.012493136,0.0496,"",228.9327523,19.2578441,0.93714285,"t17_f5_c3",0.99942446,18.1571,0.0571,582120142,true,true,false,"","correction_0.0.1",0,""
"ztf",59349.31885420019,"1595318854215010020",2,1595318854215,20.7466,-1,1595,0.327101,18.0577,16.180351,"",18.0546,"",0.129217,100,0.02292874,0.043,"",228.9325782,19.2578898,0.708571,"t17_f5_c3","",18.018,0.0496,"",false,true,false,"","correction_0.0.1",0,""
"ztf",59349.364768499974,"1595364764215010013",1,1595364764215,20.9716,-1,1595,0.204905,18.133,16.257652,"",18.0429,"",0.080632,100,0.014334037,0.036,"",228.932622,19.2578309,0.902857,"t17_f5_c3","",18.0407,0.042,"",false,true,false,"","correction_0.0.1",0,""
